Fecha;Año;Mes;Cliente;País;Producto;Valor;MétodoDePago
21/11/2019;2019;nov;Irene Reyes;Argentina;Producto D;600,00 €;Tarjeta de débito
21/11/2019;2019;nov;Fabian Benitez;México;Producto C;200,00 €;Tarjeta de crédito
21/11/2019;2019;nov;Fabian Blasco;Colombia;Producto C;200,00 €;Tarjeta de crédito
21/11/2019;2019;nov;Valentina Moreno;España;Producto A;500,00 €;Transferencia bancaria
21/11/2019;2019;nov;Valentina Bravo;Argentina;Producto D;600,00 €;Tarjeta de crédito
21/11/2019;2019;nov;Valentina Carvajal;Colombia;Producto C;200,00 €;Tarjeta de crédito
21/11/2019;2019;nov;Tomas Parra;México;Producto C;200,00 €;Tarjeta de débito
21/11/2019;2019;nov;Emilia Esteban;Colombia;Producto B;350,00 €;Transferencia bancaria
21/11/2019;2019;nov;Emilia Solis;Argentina;Producto C;200,00 €;Transferencia bancaria
22/11/2019;2019;nov;Nuria Blanco;España;Producto C;200,00 €;Transferencia bancaria
22/11/2019;2019;nov;Cristian Torres;México;Producto B;350,00 €;Transferencia bancaria
22/11/2019;2019;nov;Cristian Soria;Chile;Producto C;200,00 €;Tarjeta de crédito
22/11/2019;2019;nov;Daniela Fernandez;España;Producto C;200,00 €;Tarjeta de crédito
22/11/2019;2019;nov;Marcos Marin;España;Producto A;500,00 €;Transferencia bancaria
22/11/2019;2019;nov;Marcos Bermudez;Colombia;Producto A;500,00 €;Transferencia bancaria
22/11/2019;2019;nov;Julieta Santana;México;Producto A;500,00 €;Transferencia bancaria
22/11/2019;2019;nov;Melina Jimenez;Chile;Producto D;600,00 €;Tarjeta de crédito
23/11/2019;2019;nov;Melina Gutierrez;Colombia;Producto B;350,00 €;Transferencia bancaria
23/11/2019;2019;nov;Melina Marin;México;Producto B;350,00 €;Transferencia bancaria
23/11/2019;2019;nov;Melina Ortega;Argentina;Producto C;200,00 €;Tarjeta de débito
23/11/2019;2019;nov;Adrian Benitez;España;Producto C;200,00 €;Tarjeta de crédito
23/11/2019;2019;nov;Noelia Vazquez;Colombia;Producto D;600,00 €;Tarjeta de crédito
23/11/2019;2019;nov;Noelia Hidalgo;Argentina;Producto A;500,00 €;Transferencia bancaria
23/11/2019;2019;nov;Noelia Rosales;México;Producto A;500,00 €;Tarjeta de débito
23/11/2019;2019;nov;Felix Dominguez;Colombia;Producto A;500,00 €;Tarjeta de débito
23/11/2019;2019;nov;Felix Parra;España;Producto A;500,00 €;Tarjeta de débito
23/11/2019;2019;nov;Jimena Ortega;Argentina;Producto A;500,00 €;Tarjeta de débito
23/11/2019;2019;nov;Jimena Rojas;Colombia;Producto B;350,00 €;Transferencia bancaria
23/11/2019;2019;nov;Nicolas Gomez;México;Producto B;350,00 €;Transferencia bancaria
23/11/2019;2019;nov;Nicolas Hernandez;Colombia;Producto A;500,00 €;Transferencia bancaria
23/11/2019;2019;nov;Nicolas Bermudez;Argentina;Producto B;350,00 €;Tarjeta de débito
23/11/2019;2019;nov;Bianca Vazquez;España;Producto D;600,00 €;Transferencia bancaria
24/11/2019;2019;nov;Bianca Santiago;México;Producto B;350,00 €;Tarjeta de débito
24/11/2019;2019;nov;Bianca Hidalgo;Chile;Producto A;500,00 €;Tarjeta de débito
24/11/2019;2019;nov;Bianca Bautista;España;Producto D;600,00 €;Transferencia bancaria
24/11/2019;2019;nov;Mauricio Sanchez;España;Producto C;200,00 €;Transferencia bancaria
24/11/2019;2019;nov;Mauricio Gutierrez;Colombia;Producto A;500,00 €;Tarjeta de débito
24/11/2019;2019;nov;Mauricio Blanco;México;Producto D;600,00 €;Tarjeta de débito
24/11/2019;2019;nov;Mauricio Herrero;Chile;Producto D;600,00 €;Tarjeta de débito
24/11/2019;2019;nov;Mauricio Ibañez;Colombia;Producto D;600,00 €;Transferencia bancaria
24/11/2019;2019;nov;Florencia Leon;México;Producto C;200,00 €;Transferencia bancaria
24/11/2019;2019;nov;Florencia Crespo;Argentina;Producto C;200,00 €;Tarjeta de crédito
24/11/2019;2019;nov;Sebastian Alonso;España;Producto C;200,00 €;Transferencia bancaria
24/11/2019;2019;nov;Joaquin Mora;Colombia;Producto D;600,00 €;Tarjeta de crédito
25/11/2019;2019;nov;Joaquin Carrasco;Argentina;Producto B;350,00 €;Tarjeta de débito
25/11/2019;2019;nov;Joaquin Tejada;México;Producto B;350,00 €;Transferencia bancaria
25/11/2019;2019;nov;Lourdes Bautista;Colombia;Producto A;500,00 €;Transferencia bancaria
25/11/2019;2019;nov;Damian Marin;España;Producto A;500,00 €;Tarjeta de débito
25/11/2019;2019;nov;Damian Herrera;Argentina;Producto D;600,00 €;Tarjeta de débito
25/11/2019;2019;nov;Carolina Carrasco;Colombia;Producto D;600,00 €;Transferencia bancaria
25/11/2019;2019;nov;Carolina Aguilar;México;Producto A;500,00 €;Tarjeta de débito
25/11/2019;2019;nov;Carolina Lorenzo;Colombia;Producto B;350,00 €;Transferencia bancaria
25/11/2019;2019;nov;Carolina Parra;Argentina;Producto D;600,00 €;Tarjeta de crédito
25/11/2019;2019;nov;Matias Vazquez;España;Producto B;350,00 €;Transferencia bancaria
25/11/2019;2019;nov;Olga Torres;México;Producto A;500,00 €;Tarjeta de débito
25/11/2019;2019;nov;Olga Crespo;Chile;Producto B;350,00 €;Tarjeta de crédito
25/11/2019;2019;nov;Olga Bernal;España;Producto D;600,00 €;Tarjeta de crédito
26/11/2019;2019;nov;Valeria Garcia;España;Producto A;500,00 €;Tarjeta de débito
26/11/2019;2019;nov;Valeria Alonso;Colombia;Producto D;600,00 €;Tarjeta de crédito
26/11/2019;2019;nov;Valeria Nuñez;México;Producto C;200,00 €;Tarjeta de crédito
26/11/2019;2019;nov;Valeria Carrasco;Argentina;Producto C;200,00 €;Transferencia bancaria
26/11/2019;2019;nov;Valeria Arroyo;Chile;Producto A;500,00 €;Transferencia bancaria
26/11/2019;2019;nov;Rodrigo Sanchez;Colombia;Producto C;200,00 €;Tarjeta de crédito
26/11/2019;2019;nov;Rodrigo Marin;México;Producto C;200,00 €;Transferencia bancaria
26/11/2019;2019;nov;Rodrigo Iglesias;Argentina;Producto A;500,00 €;Transferencia bancaria
26/11/2019;2019;nov;Rodrigo Abad;España;Producto C;200,00 €;Tarjeta de crédito
27/11/2019;2019;nov;Ainhoa Suarez;Colombia;Producto D;600,00 €;Transferencia bancaria
27/11/2019;2019;nov;Ainhoa Garrido;Argentina;Producto A;500,00 €;Tarjeta de crédito
27/11/2019;2019;nov;Ainhoa Galvez;México;Producto B;350,00 €;Transferencia bancaria
27/11/2019;2019;nov;Ainhoa Bermudez;Colombia;Producto A;500,00 €;Transferencia bancaria
27/11/2019;2019;nov;Ignacio Castro;España;Producto A;500,00 €;Transferencia bancaria
27/11/2019;2019;nov;Ignacio Laguna;Argentina;Producto C;200,00 €;Transferencia bancaria
27/11/2019;2019;nov;Tamara Hernandez;Colombia;Producto C;200,00 €;Tarjeta de débito
27/11/2019;2019;nov;Tamara Molina;México;Producto C;200,00 €;Transferencia bancaria
27/11/2019;2019;nov;Rafael Hernandez;Colombia;Producto C;200,00 €;Tarjeta de crédito
28/11/2019;2019;nov;Belen Ibañez;Argentina;Producto D;600,00 €;Transferencia bancaria
28/11/2019;2019;nov;Belen Soler;España;Producto A;500,00 €;Tarjeta de débito
28/11/2019;2019;nov;Belen Crespo;México;Producto C;200,00 €;Transferencia bancaria
28/11/2019;2019;nov;Bruno Hidalgo;Chile;Producto C;200,00 €;Transferencia bancaria
28/11/2019;2019;nov;Bruno Solis;España;Producto C;200,00 €;Tarjeta de crédito
28/11/2019;2019;nov;Bruno Carvajal;España;Producto B;350,00 €;Tarjeta de débito
28/11/2019;2019;nov;Leticia Martinez;Colombia;Producto D;600,00 €;Tarjeta de débito
28/11/2019;2019;nov;Leticia Jimenez;México;Producto D;600,00 €;Tarjeta de débito
28/11/2019;2019;nov;Leticia Pardo;Chile;Producto C;200,00 €;Transferencia bancaria
28/11/2019;2019;nov;Leonardo Perez;Colombia;Producto A;500,00 €;Tarjeta de débito
29/11/2019;2019;nov;Leonardo Cortes;México;Producto C;200,00 €;Tarjeta de débito
29/11/2019;2019;nov;Leonardo Cano;Argentina;Producto A;500,00 €;Tarjeta de débito
29/11/2019;2019;nov;Leonardo Saez;España;Producto C;200,00 €;Tarjeta de débito
29/11/2019;2019;nov;Tania Sanchez;Colombia;Producto D;600,00 €;Tarjeta de crédito
29/11/2019;2019;nov;Tania Ortiz;Argentina;Producto B;350,00 €;Tarjeta de débito
29/11/2019;2019;nov;Tania Redondo;México;Producto D;600,00 €;Tarjeta de débito
29/11/2019;2019;nov;Ruben Santana;Colombia;Producto A;500,00 €;Tarjeta de débito
29/11/2019;2019;nov;Alba Martin;España;Producto B;350,00 €;Tarjeta de débito
29/11/2019;2019;nov;Olivia Mendez;Argentina;Producto B;350,00 €;Transferencia bancaria
29/11/2019;2019;nov;Olivia Benitez;Colombia;Producto A;500,00 €;Transferencia bancaria
29/11/2019;2019;nov;Tobias Mendez;México;Producto D;600,00 €;Transferencia bancaria
29/11/2019;2019;nov;Agustina Ramirez;Colombia;Producto A;500,00 €;Transferencia bancaria
29/11/2019;2019;nov;Juan Rodriguez;Argentina;Producto D;600,00 €;Tarjeta de débito
29/11/2019;2019;nov;Clara Mora;España;Producto B;350,00 €;Tarjeta de débito
30/11/2019;2019;nov;Juan Blanco;México;Producto D;600,00 €;Tarjeta de crédito
30/11/2019;2019;nov;Juan Gallego;Chile;Producto B;350,00 €;Transferencia bancaria
30/11/2019;2019;nov;Juan Palacios;España;Producto B;350,00 €;Tarjeta de débito
30/11/2019;2019;nov;Jose Palacios;España;Producto A;500,00 €;Transferencia bancaria
30/11/2019;2019;nov;Ana Esteban;Colombia;Producto A;500,00 €;Tarjeta de débito
30/11/2019;2019;nov;Pedro Cortes;México;Producto B;350,00 €;Tarjeta de débito
30/11/2019;2019;nov;Pedro Cano;Chile;Producto A;500,00 €;Transferencia bancaria
30/11/2019;2019;nov;Laura Fuentes;Colombia;Producto A;500,00 €;Tarjeta de débito
30/11/2019;2019;nov;Luis Bautista;México;Producto A;500,00 €;Tarjeta de débito
30/11/2019;2019;nov;Marta Alonso;Argentina;Producto D;600,00 €;Transferencia bancaria
1/12/2019;2019;dic;Marta Laguna;España;Producto B;350,00 €;Transferencia bancaria
1/12/2019;2019;dic;Miguel Fernandez;Colombia;Producto A;500,00 €;Tarjeta de débito
1/12/2019;2019;dic;Miguel Santana;Argentina;Producto D;600,00 €;Tarjeta de crédito
1/12/2019;2019;dic;Miguel Rojas;México;Producto D;600,00 €;Transferencia bancaria
1/12/2019;2019;dic;Carmen Rodriguez;Colombia;Producto C;200,00 €;Tarjeta de crédito
1/12/2019;2019;dic;Carmen Gil;España;Producto D;600,00 €;Transferencia bancaria
1/12/2019;2019;dic;Carmen Ibañez;Argentina;Producto A;500,00 €;Tarjeta de crédito
1/12/2019;2019;dic;Carmen Redondo;Colombia;Producto A;500,00 €;Transferencia bancaria
1/12/2019;2019;dic;Carmen Saez;México;Producto B;350,00 €;Transferencia bancaria
2/12/2019;2019;dic;Carmen Abad;Colombia;Producto C;200,00 €;Tarjeta de crédito
2/12/2019;2019;dic;Jorge Martin;Argentina;Producto A;500,00 €;Transferencia bancaria
2/12/2019;2019;dic;Jorge Mora;España;Producto C;200,00 €;Tarjeta de crédito
2/12/2019;2019;dic;Lucia Laguna;México;Producto C;200,00 €;Transferencia bancaria
2/12/2019;2019;dic;Andres Muñoz;Chile;Producto A;500,00 €;Tarjeta de débito
2/12/2019;2019;dic;Andres Bermudez;España;Producto D;600,00 €;Tarjeta de crédito
2/12/2019;2019;dic;Andres Bernal;España;Producto B;350,00 €;Transferencia bancaria
3/12/2019;2019;dic;Isabel Peña;Colombia;Producto A;500,00 €;Transferencia bancaria
3/12/2019;2019;dic;Isabel Gallego;México;Producto C;200,00 €;Transferencia bancaria
3/12/2019;2019;dic;Roberto alvarez;Chile;Producto B;350,00 €;Tarjeta de débito
3/12/2019;2019;dic;Roberto Roldan;Colombia;Producto C;200,00 €;Tarjeta de débito
3/12/2019;2019;dic;Fernando Alonso;México;Producto C;200,00 €;Tarjeta de crédito
3/12/2019;2019;dic;Fernando Valero;Argentina;Producto D;600,00 €;Tarjeta de débito
3/12/2019;2019;dic;Paula Gonzalez;España;Producto B;350,00 €;Tarjeta de débito
3/12/2019;2019;dic;Paula Moya;Colombia;Producto B;350,00 €;Transferencia bancaria
3/12/2019;2019;dic;Sergio Vazquez;Argentina;Producto D;600,00 €;Transferencia bancaria
4/12/2019;2019;dic;Sergio Reyes;México;Producto C;200,00 €;Tarjeta de crédito
4/12/2019;2019;dic;Sara Romero;Colombia;Producto A;500,00 €;Transferencia bancaria
4/12/2019;2019;dic;Sara Blanco;España;Producto D;600,00 €;Tarjeta de crédito
4/12/2019;2019;dic;Sara Mendez;Argentina;Producto A;500,00 €;Transferencia bancaria
4/12/2019;2019;dic;Sara Santana;Colombia;Producto D;600,00 €;Tarjeta de crédito
4/12/2019;2019;dic;David Lorenzo;México;Producto A;500,00 €;Transferencia bancaria
4/12/2019;2019;dic;David Crespo;Colombia;Producto A;500,00 €;Tarjeta de débito
4/12/2019;2019;dic;Patricia Rojas;Argentina;Producto B;350,00 €;Transferencia bancaria
4/12/2019;2019;dic;Manuel Gil;España;Producto D;600,00 €;Tarjeta de crédito
4/12/2019;2019;dic;Manuel Molina;México;Producto D;600,00 €;Tarjeta de crédito
4/12/2019;2019;dic;Cristina Mora;Chile;Producto C;200,00 €;Tarjeta de crédito
4/12/2019;2019;dic;Cristina Carrasco;España;Producto A;500,00 €;Tarjeta de débito
4/12/2019;2019;dic;Cristina Montero;España;Producto A;500,00 €;Transferencia bancaria
4/12/2019;2019;dic;Cristina Rojas;Colombia;Producto D;600,00 €;Tarjeta de débito
5/12/2019;2019;dic;Alberto Blanco;México;Producto C;200,00 €;Transferencia bancaria
5/12/2019;2019;dic;Alberto Caballero;Chile;Producto B;350,00 €;Transferencia bancaria
5/12/2019;2019;dic;Daniel Perez;Colombia;Producto C;200,00 €;Transferencia bancaria
5/12/2019;2019;dic;Daniel Alonso;México;Producto B;350,00 €;Tarjeta de débito
5/12/2019;2019;dic;Daniel Santiago;Argentina;Producto D;600,00 €;Transferencia bancaria
5/12/2019;2019;dic;Daniel Diez;España;Producto C;200,00 €;Tarjeta de crédito
5/12/2019;2019;dic;Daniel Villanueva;Colombia;Producto B;350,00 €;Transferencia bancaria
5/12/2019;2019;dic;Daniel Solis;Argentina;Producto D;600,00 €;Tarjeta de crédito
5/12/2019;2019;dic;Rosa Cortes;México;Producto B;350,00 €;Transferencia bancaria
5/12/2019;2019;dic;Pilar Iglesias;Colombia;Producto A;500,00 €;Transferencia bancaria
5/12/2019;2019;dic;Pilar Santana;España;Producto A;500,00 €;Transferencia bancaria
5/12/2019;2019;dic;Gloria Bravo;Argentina;Producto C;200,00 €;Tarjeta de débito
5/12/2019;2019;dic;Alfonso Perez;Colombia;Producto D;600,00 €;Tarjeta de débito
5/12/2019;2019;dic;Alfonso Gil;México;Producto C;200,00 €;Tarjeta de crédito
6/12/2019;2019;dic;Alfonso Cruz;Colombia;Producto A;500,00 €;Transferencia bancaria
6/12/2019;2019;dic;Teresa Castillo;Argentina;Producto B;350,00 €;Transferencia bancaria
6/12/2019;2019;dic;Teresa Hidalgo;España;Producto A;500,00 €;Transferencia bancaria
6/12/2019;2019;dic;Raul Peña;México;Producto D;600,00 €;Transferencia bancaria
6/12/2019;2019;dic;Raul Escudero;Chile;Producto D;600,00 €;Tarjeta de crédito
6/12/2019;2019;dic;Victoria Rios;España;Producto D;600,00 €;Tarjeta de crédito
6/12/2019;2019;dic;Victoria Saenz;España;Producto D;600,00 €;Tarjeta de débito
6/12/2019;2019;dic;Victoria Soria;Colombia;Producto D;600,00 €;Tarjeta de crédito
6/12/2019;2019;dic;Alicia Tejada;México;Producto A;500,00 €;Tarjeta de débito
6/12/2019;2019;dic;Ramon Izquierdo;Chile;Producto B;350,00 €;Transferencia bancaria
6/12/2019;2019;dic;Natalia Franco;Colombia;Producto B;350,00 €;Tarjeta de débito
6/12/2019;2019;dic;Emilio Muñoz;México;Producto B;350,00 €;Tarjeta de crédito
7/12/2019;2019;dic;Veronica Ramirez;Argentina;Producto C;200,00 €;Tarjeta de crédito
7/12/2019;2019;dic;Ivan Cortes;España;Producto B;350,00 €;Tarjeta de crédito
7/12/2019;2019;dic;Beatriz Parra;Colombia;Producto C;200,00 €;Transferencia bancaria
7/12/2019;2019;dic;Raquel Navarro;Argentina;Producto A;500,00 €;Transferencia bancaria
7/12/2019;2019;dic;Raquel Mora;México;Producto D;600,00 €;Transferencia bancaria
7/12/2019;2019;dic;Francisco Laguna;Colombia;Producto D;600,00 €;Tarjeta de crédito
7/12/2019;2019;dic;Lorena Ruiz;España;Producto D;600,00 €;Tarjeta de débito
7/12/2019;2019;dic;Pablo Martin;Argentina;Producto C;200,00 €;Tarjeta de crédito
8/12/2019;2019;dic;Pablo Aguilar;Colombia;Producto C;200,00 €;Transferencia bancaria
8/12/2019;2019;dic;Monica Pacheco;México;Producto A;500,00 €;Transferencia bancaria
8/12/2019;2019;dic;alvaro Nuñez;Colombia;Producto A;500,00 €;Transferencia bancaria
8/12/2019;2019;dic;Cecilia Dominguez;Argentina;Producto D;600,00 €;Tarjeta de crédito
8/12/2019;2019;dic;Cecilia Lorenzo;España;Producto A;500,00 €;Tarjeta de débito
8/12/2019;2019;dic;Enrique Ramos;México;Producto C;200,00 €;Tarjeta de crédito
8/12/2019;2019;dic;Enrique Mendez;Chile;Producto C;200,00 €;Transferencia bancaria
8/12/2019;2019;dic;Adriana Aguilar;España;Producto A;500,00 €;Tarjeta de débito
8/12/2019;2019;dic;Julio Rojas;España;Producto A;500,00 €;Tarjeta de débito
8/12/2019;2019;dic;Silvia Dominguez;Colombia;Producto C;200,00 €;Transferencia bancaria
8/12/2019;2019;dic;Silvia Parra;México;Producto D;600,00 €;Tarjeta de crédito
8/12/2019;2019;dic;Martin Martinez;Chile;Producto A;500,00 €;Transferencia bancaria
8/12/2019;2019;dic;Martin Rojas;Colombia;Producto D;600,00 €;Transferencia bancaria
9/12/2019;2019;dic;Gabriela Garcia;México;Producto B;350,00 €;Transferencia bancaria
9/12/2019;2019;dic;oscar Mendez;Argentina;Producto A;500,00 €;Tarjeta de débito
9/12/2019;2019;dic;Marina Iglesias;España;Producto A;500,00 €;Transferencia bancaria
9/12/2019;2019;dic;Marina Santiago;Colombia;Producto C;200,00 €;Tarjeta de crédito
9/12/2019;2019;dic;Esteban Sanz;Argentina;Producto C;200,00 €;Transferencia bancaria
9/12/2019;2019;dic;Irene Ortiz;México;Producto A;500,00 €;Tarjeta de crédito
9/12/2019;2019;dic;Irene Nuñez;Colombia;Producto B;350,00 €;Tarjeta de débito
9/12/2019;2019;dic;Irene Aguilar;España;Producto C;200,00 €;Transferencia bancaria
9/12/2019;2019;dic;Irene Solis;Argentina;Producto A;500,00 €;Tarjeta de crédito
9/12/2019;2019;dic;Fabian Suarez;Colombia;Producto A;500,00 €;Transferencia bancaria
9/12/2019;2019;dic;Fabian Crespo;México;Producto A;500,00 €;Transferencia bancaria
10/12/2019;2019;dic;Valentina Cano;Colombia;Producto D;600,00 €;Tarjeta de crédito
10/12/2019;2019;dic;Valentina Santana;Argentina;Producto D;600,00 €;Tarjeta de crédito
10/12/2019;2019;dic;Valentina Soria;España;Producto A;500,00 €;Tarjeta de débito
10/12/2019;2019;dic;Tomas Hidalgo;México;Producto B;350,00 €;Tarjeta de débito
10/12/2019;2019;dic;Tomas Rios;Chile;Producto B;350,00 €;Tarjeta de débito
10/12/2019;2019;dic;Emilia Cruz;España;Producto B;350,00 €;Transferencia bancaria
10/12/2019;2019;dic;Emilia Izquierdo;España;Producto D;600,00 €;Transferencia bancaria
10/12/2019;2019;dic;Emilia Carvajal;Colombia;Producto C;200,00 €;Tarjeta de crédito
10/12/2019;2019;dic;Nuria alvarez;México;Producto A;500,00 €;Transferencia bancaria
10/12/2019;2019;dic;Nuria Redondo;Chile;Producto C;200,00 €;Transferencia bancaria
10/12/2019;2019;dic;Nuria Saenz;Colombia;Producto D;600,00 €;Tarjeta de débito
10/12/2019;2019;dic;Cristian Navarro;México;Producto B;350,00 €;Tarjeta de débito
10/12/2019;2019;dic;Cristian Ramos;Argentina;Producto C;200,00 €;Tarjeta de crédito
10/12/2019;2019;dic;Daniela Dominguez;España;Producto A;500,00 €;Tarjeta de crédito
11/12/2019;2019;dic;Daniela Santos;Colombia;Producto A;500,00 €;Tarjeta de débito
11/12/2019;2019;dic;Daniela Redondo;Argentina;Producto C;200,00 €;Tarjeta de crédito
11/12/2019;2019;dic;Daniela Saez;México;Producto C;200,00 €;Tarjeta de crédito
11/12/2019;2019;dic;Marcos Navarro;Colombia;Producto B;350,00 €;Tarjeta de débito
11/12/2019;2019;dic;Marcos Bravo;España;Producto A;500,00 €;Transferencia bancaria
11/12/2019;2019;dic;Melina Navarro;Argentina;Producto B;350,00 €;Transferencia bancaria
11/12/2019;2019;dic;Noelia Fuentes;Colombia;Producto B;350,00 €;Tarjeta de crédito
11/12/2019;2019;dic;Noelia Saenz;México;Producto C;200,00 €;Transferencia bancaria
